CHANNEL,EXPECTED_SIGN,name,family,kind,a,b,description,MODEL_VARIANT,FOCAL_REGRESSOR,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,COVARIANCE_METHOD,MONTH_FE,COVARIANCE_STATUS,TARGET_VARIANCE,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,NONFINITE_COV_ELEMENTS,MIN_COV_EIGENVALUE,REGRESSORS,DESIGN_RANK,N_REGRESSORS,CONDITION_NUMBER,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DF_INFERENCE,cont,binary,cpu,vix,SAMPLE_WINDOW,ERROR_MESSAGE,shock,HOLM_P_WITHIN_FAMILY,BH_Q_WITHIN_FAMILY,EXPECTED_SIGN_MATCH
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2020,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,0.000625149717255658,0.006241032212494163,0.10016767995591286,0.9203233042101031,-0.01169031306043875,0.012940612494950066,1619,23,180,DATE_CLUSTER,False,VALID,3.895048307738979e-05,0.0,0.0,0.0,7.693029421984571e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,26.811080178319415,1.0,1.4482958789427614e-16,179.0,,,,,EXCLUDE_2020,,,1.0,0.9567186396793698,True
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_2022,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,0.001147533410458075,0.0015146486329127506,0.7576235078701432,0.44967261585344337,-0.0018413309672292153,0.004136397788145365,1576,23,180,DATE_CLUSTER,False,VALID,2.294160481184464e-06,0.0,0.0,0.0,1.6987213925961025e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,49.17176682114433,1.0,1.165170610869295e-16,179.0,,,,,EXCLUDE_2022,,,1.0,0.6505901676177479,True
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2022,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.0031707771194828703,0.0075709737404105505,-0.4188070422908281,0.6758592532997573,-0.018110620740906115,0.011769066501940376,1576,23,180,DATE_CLUSTER,False,VALID,5.7319643377986125e-05,0.0,0.0,0.0,1.2980598491030397e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,23.2414713369468,1.0,2.9005985430800013e-17,179.0,,,,,EXCLUDE_2022,,,1.0,0.806288232006728,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_2020_2022,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,0.0025017810125885663,0.0030649317852044417,0.8162599326567683,0.41560417365443536,-0.003552645793466068,0.008556207818643202,1229,23,156,DATE_CLUSTER,False,VALID,9.393806847956487e-06,0.0,0.0,0.0,1.795859423151095e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,52.28099517262232,1.0,5.3546354584748703e-17,155.0,,,,,EXCLUDE_2020_2022,,,1.0,0.6333875479144275,True
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2020_2022,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,0.011387466060052623,0.013097387305411651,0.8694456225897426,0.3859478053841346,-0.014484944273502184,0.03725987639360743,1229,23,156,DATE_CLUSTER,False,VALID,0.00017154155422795825,0.0,0.0,0.0,1.0039625134520483e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,23.32997793502788,1.0,2.741681757312734e-17,155.0,,,,,EXCLUDE_2020_2022,,,1.0,0.6333875479144275,True
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_PANDEMIC_2020M03_2021M12,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,0.0004174926197792319,0.002915029552535572,0.14322071603565234,0.8862864914153843,-0.0053370685240624795,0.006172053763620943,1454,23,170,DATE_CLUSTER,False,VALID,8.497397292155737e-06,0.0,0.0,0.0,1.5850111880357375e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,46.23994555008449,1.0,7.238593035382726e-17,169.0,,,,,EXCLUDE_PANDEMIC_2020M03_2021M12,,,1.0,0.956626689146764,True
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_PANDEMIC_2020M03_2021M12,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.00284948389499291,0.007098032353088131,-0.40144701422122836,0.6885982063939186,-0.0168617127388766,0.01116274494889078,1454,23,170,DATE_CLUSTER,False,VALID,5.038206328548583e-05,0.0,0.0,0.0,5.322312319468358e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,26.1754071139379,1.0,4.3065047172530145e-17,169.0,,,,,EXCLUDE_PANDEMIC_2020M03_2021M12,,,1.0,0.8073220350825252,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,PRE_2020,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.00375161293563992,0.0058872365534680055,-0.6372451491574515,0.5251892809820559,-0.015408929307834697,0.007905703436554858,422,11,120,DATE_CLUSTER,False,VALID,3.465955423648984e-05,0.0,0.0,0.0,2.3379258727056373e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,48.13821357208148,1.0,8.57660440824173e-17,119.0,,,,,PRE_2020,,,1.0,0.728834104219996,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,PRE_2020,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,ESTIMATION_ERROR,,,,,,,422,11,120,DATE_CLUSTER,False,,,,,,,,,,,,,,,,,,PRE_2020,ValueError: focal regressor has no within variation,,,,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,POST_2020,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.00011616062487712242,0.002121525011148531,-0.054753361033550337,0.9564887376514272,-0.004346361350575353,0.004114040100821107,1355,23,72,DATE_CLUSTER,False,VALID,4.500868372928775e-06,0.0,0.0,0.0,2.4312026699768076e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,53.9721095391878,1.0,2.5096775826028444e-16,71.0,,,,,POST_2020,,,1.0,0.9567186396793698,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,POST_2020,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.009978541198635222,0.007351491353456172,-1.357349239612992,0.17896934317461566,-0.024636998626633617,0.0046799162293631735,1355,23,72,DATE_CLUSTER,False,VALID,5.404442511994086e-05,0.0,0.0,0.0,1.1475618516486e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,26.954188023898148,1.0,3.236443503519829e-17,71.0,,,,,POST_2020,,,1.0,0.41965225296116776,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,POST_2015,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.00013417646215982054,0.0017761760492285355,-0.07554232150472852,0.9398984681064328,-0.0036478763752016657,0.0033795234508820246,1657,23,132,DATE_CLUSTER,False,VALID,3.154801357853089e-06,0.0,0.0,0.0,2.0744172750694025e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,50.28688629374685,1.0,9.252975238426923e-17,131.0,,,,,POST_2015,,,1.0,0.9567186396793698,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,POST_2015,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.007227945286258707,0.00630043781758379,-1.1472131771678393,0.2533844331704585,-0.019691714191027505,0.005235823618510091,1657,23,132,DATE_CLUSTER,False,VALID,3.969551669323999e-05,0.0,0.0,0.0,9.309646364736767e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,25.76926386850227,1.0,2.345069756299365e-17,131.0,,,,,POST_2015,,,1.0,0.48687090142654266,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,POST_2017,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.00014691676660979263,0.0017792306908843056,-0.08257319714779239,0.9343451870933911,-0.003674034099925045,0.0033802005667054598,1609,23,108,DATE_CLUSTER,False,VALID,3.1656618513846434e-06,0.0,0.0,0.0,2.1094849618369748e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,51.07203179996253,1.0,1.3061853235645875e-16,107.0,,,,,POST_2017,,,1.0,0.9567186396793698,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,POST_2017,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.007257187143766471,0.006306014632196523,-1.150835760309461,0.2523651286347516,-0.019758125682717433,0.005243751395184491,1609,23,108,DATE_CLUSTER,False,VALID,3.9765820541476646e-05,0.0,0.0,0.0,9.658555140075508e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,26.029338641534263,1.0,2.8152330270171775e-17,107.0,,,,,POST_2017,,,1.0,0.48687090142654266,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_X_ARCH_WITHIN_STATE,STATE_FALSIFICATION,SINGLE,,,LOW_VIX_SUBSAMPLE,ETF_FE_DATE_CLUSTER,CPU_X_ARCH_WITHIN_STATE_X_ARCH,RELIABLE_ESTIMATE,-0.0015781409647508127,0.001720806495021959,-0.9170937983533554,0.3606375968121638,-0.004979645737607641,0.0018233638081060154,1293,23,144,DATE_CLUSTER,False,VALID,2.96117499330976e-06,0.0,0.0,0.0,3.7798690760488985e-07,CPU_Z|CPU_X_ARCH_WITHIN_STATE_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6.0,6.0,58.37528795821986,1.0,4.5164525209035754e-17,143.0,,,,,LOW_VIX_SUBSAMPLE,,CPU_Z,1.0,0.7251289862962398,False
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_X_ARCH_WITHIN_STATE,STATE_FALSIFICATION,SINGLE,,,HIGH_VIX_SUBSAMPLE,ETF_FE_DATE_CLUSTER,CPU_X_ARCH_WITHIN_STATE_X_ARCH,RELIABLE_ESTIMATE,0.00023535505270438038,0.0030214861812198884,0.07789380410449491,0.938243204214363,-0.0058430911097303055,0.006313801215139066,484,23,48,DATE_CLUSTER,False,VALID,9.129378743302744e-06,0.0,0.0,0.0,8.769156820146885e-07,CPU_Z|CPU_X_ARCH_WITHIN_STATE_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6.0,6.0,31.563519393531777,1.0,8.441365145910281e-17,47.0,,,,,HIGH_VIX_SUBSAMPLE,,CPU_Z,1.0,0.938243204214363,True
INTERNAL_FINANCIAL_CAPACITY,POSITIVE,CPU_X_ARCH_WITHIN_STATE,STATE_FALSIFICATION,SINGLE,,,NONJOINT_STRESS_SUBSAMPLE,ETF_FE_DATE_CLUSTER,CPU_X_ARCH_WITHIN_STATE_X_ARCH,RELIABLE_ESTIMATE,-0.0012608919923989548,0.0016154381794071684,-0.7805263045483272,0.43614169076326037,-0.004449268498550019,0.0019274845137521096,1485,23,175,DATE_CLUSTER,False,VALID,2.609640511486347e-06,0.0,0.0,0.0,3.778411435859017e-07,CPU_Z|CPU_X_ARCH_WITHIN_STATE_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6.0,6.0,45.920980694778294,1.0,7.132341855167673e-17,174.0,,,,,NONJOINT_STRESS_SUBSAMPLE,,CPU_Z,1.0,0.7251289862962398,False
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_TOP_10,ALTERNATIVE_STRESS_THRESHOLD,BINARY_PAIR,CPU_TOP_10,VIX_TOP_10,CPU and VIX top 10% jointly,ETF_FE_DATE_CLUSTER,CPU_VIX_TOP_10_AB_X_ARCH,RELIABLE_ESTIMATE,-0.03108878244558612,0.009249915570335986,-3.3609801310280365,0.0009379556369238652,-0.04933388931662974,-0.012843675574542492,883,11,192,DATE_CLUSTER,False,VALID,8.556093805834411e-05,0.0,0.0,0.0,2.3556702725967343e-07,CPU_TOP_10|VIX_TOP_10|CPU_VIX_TOP_10_AB|CPU_VIX_TOP_10_A_X_ARCH|CPU_VIX_TOP_10_B_X_ARCH|CPU_VIX_TOP_10_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,27.17609418642323,1.0,2.976730476557257e-17,191.0,,,,,,,,0.014069334553857978,0.006453907452466338,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_TOP_20,ALTERNATIVE_STRESS_THRESHOLD,BINARY_PAIR,CPU_TOP_20,VIX_TOP_20,CPU and VIX top 20% jointly,ETF_FE_DATE_CLUSTER,CPU_VIX_TOP_20_AB_X_ARCH,RELIABLE_ESTIMATE,-0.03852913298289116,0.009737721596617505,-3.956688697721101,0.00010707097069850805,-0.05773641869915447,-0.01932184726662785,883,11,192,DATE_CLUSTER,False,VALID,9.482322189323099e-05,0.0,0.0,0.0,2.580364383648724e-06,CPU_TOP_20|VIX_TOP_20|CPU_VIX_TOP_20_AB|CPU_VIX_TOP_20_A_X_ARCH|CPU_VIX_TOP_20_B_X_ARCH|CPU_VIX_TOP_20_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,31.114591638502166,1.0,4.6206903912768407e-17,191.0,,,,,,,,0.0017131355311761289,0.0017131355311761289,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_TOP_25,ALTERNATIVE_STRESS_THRESHOLD,BINARY_PAIR,CPU_TOP_25,VIX_TOP_25,CPU and VIX top 25% jointly,ETF_FE_DATE_CLUSTER,CPU_VIX_TOP_25_AB_X_ARCH,RELIABLE_ESTIMATE,-0.016124357944374956,0.010765567798573315,-1.4977712505337435,0.13584349108692334,-0.03735903122532269,0.005110315336572781,883,11,192,DATE_CLUSTER,False,VALID,0.00011589745002567871,0.0,0.0,0.0,2.7440649504607404e-06,CPU_TOP_25|VIX_TOP_25|CPU_VIX_TOP_25_AB|CPU_VIX_TOP_25_A_X_ARCH|CPU_VIX_TOP_25_B_X_ARCH|CPU_VIX_TOP_25_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,36.21488107687065,1.0,5.733428077339427e-17,191.0,,,,,,,,0.81506094652154,0.1975905324900703,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_MARKET_TAIL_10,ALTERNATIVE_MARKET_ACTIVATION,BINARY_PAIR,CPU_TOP_10,MARKET_BOTTOM_10,CPU top 10% and market bottom 10%,ETF_FE_DATE_CLUSTER,CPU_MARKET_TAIL_10_AB_X_ARCH,RELIABLE_ESTIMATE,-0.01110713701170656,0.011375230797356159,-0.9764317937433051,0.3300856024610681,-0.033544347384320945,0.011330073360907826,883,11,192,DATE_CLUSTER,False,VALID,0.00012939587569312002,0.0,0.0,0.0,1.787731636400941e-06,CPU_TOP_10|MARKET_BOTTOM_10|CPU_MARKET_TAIL_10_AB|CPU_MARKET_TAIL_10_A_X_ARCH|CPU_MARKET_TAIL_10_B_X_ARCH|CPU_MARKET_TAIL_10_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,31.729713828788924,1.0,2.976730476557257e-17,191.0,,,,,,,,1.0,0.5501426707684469,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_MARKET_TAIL_20,ALTERNATIVE_MARKET_ACTIVATION,BINARY_PAIR,CPU_TOP_20,MARKET_BOTTOM_20,CPU top 20% and market bottom 20%,ETF_FE_DATE_CLUSTER,CPU_MARKET_TAIL_20_AB_X_ARCH,RELIABLE_ESTIMATE,-0.023841171656212766,0.010253112262849366,-2.325261934622302,0.021108378470367634,-0.04406504587149922,-0.0036172974409263148,883,11,192,DATE_CLUSTER,False,VALID,0.00010512631107459204,0.0,0.0,0.0,2.1266108599095285e-06,CPU_TOP_20|MARKET_BOTTOM_20|CPU_MARKET_TAIL_20_AB|CPU_MARKET_TAIL_20_A_X_ARCH|CPU_MARKET_TAIL_20_B_X_ARCH|CPU_MARKET_TAIL_20_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,36.48402285223255,1.0,5.258785731024595e-17,191.0,,,,,,,,0.3592919727788528,0.10554189235183817,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_TOP20_NEGATIVE_MARKET,ALTERNATIVE_MARKET_ACTIVATION,BINARY_PAIR,CPU_TOP_20,NEGATIVE_MARKET,CPU top 20% and negative market return,ETF_FE_DATE_CLUSTER,CPU_TOP20_NEGATIVE_MARKET_AB_X_ARCH,RELIABLE_ESTIMATE,-0.032121448618942124,0.009278976110544027,-3.461744942143066,0.0006621734829814906,-0.05042387630094821,-0.013819020936936037,883,11,192,DATE_CLUSTER,False,VALID,8.609939766004677e-05,0.0,0.0,0.0,1.8890484226186476e-06,CPU_TOP_20|NEGATIVE_MARKET|CPU_TOP20_NEGATIVE_MARKET_AB|CPU_TOP20_NEGATIVE_MARKET_A_X_ARCH|CPU_TOP20_NEGATIVE_MARKET_B_X_ARCH|CPU_TOP20_NEGATIVE_MARKET_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,41.29997962148046,1.0,6.943608894102409e-17,191.0,,,,,,,,0.013243469659629812,0.013243469659629812,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_CONT_NEGATIVE_MARKET,ALTERNATIVE_MARKET_ACTIVATION,CONT_BINARY,,,Continuous CPU activated by negative market returns,ETF_FE_DATE_CLUSTER,CPU_CONT_NEGATIVE_MARKET_CB_X_ARCH,RELIABLE_ESTIMATE,-0.009224317665545316,0.0033741201808745384,-2.7338438381155896,0.006848519285832542,-0.01587964147122681,-0.002568993859863822,883,11,192,DATE_CLUSTER,False,VALID,1.1384686994984829e-05,0.0,0.0,0.0,4.765371600570163e-07,CPU_Z|NEGATIVE_MARKET|CPU_CONT_NEGATIVE_MARKET_C_X_B|CPU_CONT_NEGATIVE_MARKET_C_X_ARCH|CPU_CONT_NEGATIVE_MARKET_B_X_ARCH|CPU_CONT_NEGATIVE_MARKET_CB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,78.91585224106389,1.0,6.943608894102409e-17,191.0,CPU_Z,NEGATIVE_MARKET,,,,,,0.1301218664308183,0.06848519285832541,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_CONT_MARKET_BOTTOM20,ALTERNATIVE_MARKET_ACTIVATION,CONT_BINARY,,,Continuous CPU activated by bottom-quintile market returns,ETF_FE_DATE_CLUSTER,CPU_CONT_MARKET_BOTTOM20_CB_X_ARCH,RELIABLE_ESTIMATE,-0.007730332024945873,0.005125201042308597,-1.5082983011069981,0.1331305165008796,-0.017839596270814873,0.0023789322209231273,883,11,192,DATE_CLUSTER,False,VALID,2.6267685724081126e-05,0.0,0.0,0.0,4.6968838507097775e-07,CPU_Z|MARKET_BOTTOM_20|CPU_CONT_MARKET_BOTTOM20_C_X_B|CPU_CONT_MARKET_BOTTOM20_C_X_ARCH|CPU_CONT_MARKET_BOTTOM20_B_X_ARCH|CPU_CONT_MARKET_BOTTOM20_CB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,73.78566714167106,1.0,5.258785731024595e-17,191.0,CPU_Z,MARKET_BOTTOM_20,,,,,,1.0,0.3313039681160647,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_CONT_HIGH_VIX,ALTERNATIVE_STRESS_THRESHOLD,CONT_BINARY,,,Continuous CPU activated by high VIX regime,ETF_FE_DATE_CLUSTER,CPU_CONT_HIGH_VIX_CB_X_ARCH,RELIABLE_ESTIMATE,-0.010464613709983802,0.0035350982766711586,-2.9602044670276757,0.003463914359083028,-0.017437460690809235,-0.0034917667291583694,883,11,192,DATE_CLUSTER,False,VALID,1.2496919825723395e-05,0.0,0.0,0.0,5.216810339207196e-07,CPU_Z|HIGH_VIX_REGIME|CPU_CONT_HIGH_VIX_C_X_B|CPU_CONT_HIGH_VIX_C_X_ARCH|CPU_CONT_HIGH_VIX_B_X_ARCH|CPU_CONT_HIGH_VIX_CB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,65.9468223396203,1.0,6.318086861541803e-17,191.0,CPU_Z,HIGH_VIX_REGIME,,,,,,0.04503088666807936,0.012096153200009422,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,LOG_CPU_Z_VIX_CONTINUOUS,ALTERNATIVE_CPU_MEASURE,CONTINUOUS,,,LOG_CPU_Z x VIX x architecture,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.009166803442512758,0.002899246316745671,-3.16178842396608,0.0018240184678267543,-0.014885456601266183,-0.0034481502837593343,883,11,192,DATE_CLUSTER,False,VALID,8.40562920516334e-06,0.0,0.0,0.0,5.084415222206318e-07,LOG_CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,71.65930607508047,1.0,9.316820625676569e-17,191.0,,,LOG_CPU_Z,VIX_LEVEL_Z,,,,0.04195242476001535,0.021888221613921052,True
